ID,SubStoryPac,StoryNum,AnswerLeftID,AnswerRightID,BG_ID,SFX_ID,CharacterName,Text_kr,Text_en,Back_ID,CharacterImg_ID,Font_Direction
10153,1000001,10000009,100233,100234,100000008,,20,“아쉽지만.. 그런말로는 난 자네를 믿을 수 없네.”그자는 입에 거품을 물고 쓰러진다. 입안에 독이 있었나 보다.,,200000027,,2000001
10154,1000001,10000009,100239,100240,100000008,1000000017,,내려친 주먹에 스파이는 잠시 기절 한 듯하다.,,,,2000001
10155,1000001,10000009,100241,100242,100000008,,,입속 오른쪽 어금니에 음독자살을 위한 작은 캡슐이 있다.,,,,2000001
10156,1000001,10000009,100243,100244,100000008,,20,“음독을 못하게 막은 건가.. 스파이에 대해 잘 알고 있군.. 지휘관.”,,200000026,,2000001
10157,1000001,10000009,100233,100234,100000008,,,스파이는 몇번 음독을 하기위해 이를 꽉 물었지만 할 수 없음을 알고는포기한 듯한 표정을 짓는다.,,,,2000001
10158,1000001,10000009,100245,100246,100000008,,,손톱을 뽑자 기절했던 그는 억 하는 소리만을 내며음독을 위한 캡슐을 깨물려고 하는 것 같다.,,200000028,,2000001
10159,1000001,10000009,100233,100234,100000008,,,나는 정보를 얻기 전까지 이자의 손톱을 계속 뽑을 것이다.찝찝한 기분은 어쩔 수 없다. 나라고 고문이 좋은 것은 아니니..,,,,2000001
10160,1000001,10000010,100247,100248,100000012,,,‘이 전쟁은 세계 전쟁으로 번졌지만.. 처음엔 벨리에를 두고 일어난 것이다.따라서 벨리에의 민심을 확보하는 것도 중요한 일이다.’,,300000016,,2000001
10161,1000001,10000010,100249,100250,100000012,,,시찰을 통해 피해 규모와 사람들의 고통을 직접 봐야 할 것 같다.,,300000016,,2000001
10162,1000001,10000010,100251,100252,100000012,,,아무래도 전장의 한 가운데 있는 도시이다보니 아름다운 도시가 많이 무너져 내렸다.,,300000016,,2000001
10163,1000001,10000010,100253,100254,100000012,,21,“프란츠 제국의 병사분들이시군요.”,,300000016,200000029,2000001
10164,1000001,10000010,100255,100256,100000012,,21,“도시 시찰을 나오셨나보군요. 둘러보신 저희 벨리에는 어떠신가요?”,,300000016,200000029,2000001
10165,1000001,10000010,100257,100258,100000012,,21,“전쟁의 여파로.. 여기가 이렇게 된거죠..하지만 더 큰 상처는 바로 이곳 주민들의 마음속에 생겼죠.”,,300000016,200000029,2000001
10166,1000001,10000010,100259,100260,100000012,,21,“어서 돌아가시는게 좋을 것 같습니다.아시겠지만 이곳 사람들은 프란츠 제국에 호의적이지 않아요.”,,300000016,200000029,2000001
10167,1000001,10000010,100261,100262,100000012,,,신부와의 말을 마친 후 나는 다시 병사들을 이끌고 조용히 돌아간다.착잡하지만 벨리에의 시민들이 불편한 시선을 보내니.. 어쩔 수 없다.,,300000016,,2000001
10168,1000001,10000010,100261,100262,100000012,,21,“그렇죠. 당신들은 죄인이 아니죠. 하지만 이 곳 시민들에겐..이야기가 다르죠.”신부의 말이 점점 멀어지며 눈이 번쩍 뜨인다.,,300000016,200000029,2000001
10169,1000001,10000010,100263,100264,100000012,,21,“저희가 바라는게 보상이라고 생각하시나요?그 어떤 보상도 이들의 상처를 치유할 순 없습니다.”,,300000016,200000029,2000001
10170,1000001,10000010,100261,100262,100000012,,21,“뭘 해주실 수 없죠. 당연한 겁니다. 전부 신의 뜻에 맡겨야죠.”신부의 말이 점점 멀어지며 눈이 번쩍 뜨인다.,,300000016,200000029,2000001
10171,1000001,10000010,100261,100262,100000012,,21,“네. 전쟁도 시간이 지나면 옛이야기가 되고.. 이 불편한 시선들도 모두 사라지겠죠.”신부의 말이 점점 멀어지며 눈이 번쩍 뜨인다.,,300000016,200000029,2000001
10172,1000001,10000010,100265,100266,100000012,,,이쪽을 바라보는 시민들의 시선이 곱지 않다.. 날카로운 시선들이 나와 병사들을 향해 있다.,,300000016,,2000001
10173,1000001,10000010,100267,100268,100000012,,22,“안녕은..개뿔..씨이… 재수없게 어슬렁대지말고 썩꺼져!”,,300000016,200000030,2000001
10174,1000001,10000010,100269,100270,100000012,,21,"“니들이 뭘 알아! 하루종일 쾅쾅쾅..허구한날 폭탄이 머리위로 날라댕기는데, 그게 사람 사는거야?!”",,300000016,200000030,2000001
10175,1000001,10000010,100271,100272,100000012,,21,“이씨.. 죄송은 무슨.. 죄송하면 하질 말어야지! 입만열면 죄송죄송. 그게 진짜 죄송한거야?!”,,300000016,200000030,2000001
10176,1000001,10000010,100271,100272,100000012,,21,“뭐야.. 지금 해보자는거야? 태도가 아주 글러먹었구만.. 어이 그냥 썩꺼져! 이 도시에서 나가!”,,300000016,200000030,2000001
10177,1000001,10000010,100273,100274,100000012,,23,“아저씨.. 우리 아빠는 언제 돌아와요..? 아저씨들이랑 똑같은 옷을 입고 갔는데..”옷깃을 잡아당기는 작은 아이의 목소리가 들린다.,,300000016,200000031,2000001
10178,1000001,10000010,100261,100262,100000012,,,“전쟁이 끝나면 선물을 가득안고 돌아오실거란다. 착하게 잘 지내고 있으렴.”아이의 머리를 쓰다듬어 주다 눈이 번쩍 뜨인다.,,300000016,200000031,2000001
10179,1000001,10000010,100261,100262,100000012,,,“미안하다. 아저씨도 알 수가 없단다.. 살았는지 돌아가셨는지..”아이의 울음소리와 함께 눈이 번쩍 뜨인다.,,300000016,200000032,2000001
20001,1000002,10000001,200001,200002,100000001,,,“박사. 왜 우주 기술 연구부에 저를 데리고 온 것입니까?”,,300000009,,2000001
20002,1000002,10000001,200003,200004,100000001,,2,“예를 들어 우주선의 기술은 미사일의 기술과도 유사하네.이곳에서의 기술이 도움이 많이 될 걸세.”,,300000009,200000006,2000001
20003,1000002,10000001,200005,200006,100000001,,,잘 정리된 새하얀 연구실에 방호복을 입고 들어선다.,,300000009,,2000001
20004,1000002,10000001,200007,200008,100000001,,,동물 울음 소리가 들린다.,,300000009,,2000001
20005,1000002,10000001,200009,200010,100000001,1000000025,,“이게 왠 원숭이 소리입니까?”,,300000009,,2000001
20006,1000002,10000001,200011,200012,100000001,,2,“흠 아마 로켓관련 기술인 것 같은데..이거 연구 결과만 좋으면 탄도 미사일로서 사용도 가능하겠는걸?”,,300000009,200000006,2000001
20007,1000002,10000001,200013,200014,100000001,,2,"“포물선을 그리면서 적을 요격할 수 있는 미사일이지,지구를 중심으로 궤도 역학적으로 타격하다보니 요격도 어렵지.”",,300000009,200000006,2000001
20008,1000002,10000001,200015,200016,100000001,,2,“뭐 그렇네. 내가 조금 더 도와주면 빨리 기술이 완성될 것 같네.내 좀 남아서 도와줘야 겠구만.”,,300000009,200000006,2000001
20009,1000002,10000001,200017,200018,100000001,,2,“하지만 어쩔 수 없네. 기술의 안정성이 확인되지 않았는데바로 인간을 대상으로 실험을 할 순 없는 것 아닌가?”,,300000009,200000006,2000001
20010,1000002,10000001,200019,200020,100000001,,2,“그럼 그렇다고 해서 기술의 안정성이 확인되지 않았는데바로 인간을 대상으로 실험을 진행 할 수 없는 것 아닌가?”,,300000009,200000006,2000001
20011,1000002,10000001,200021,200022,100000001,,2,“모든 과학적 발견과 발전이 이런 윤리적인 딜레마를 겪으며 진행되는 걸세.더 나은 미래를 위한 희생에 감사하는 마음을 늘 가져야 하는 것 이지.”,,300000009,200000008,2000001
20012,1000002,10000001,200023,200024,100000001,,2,“모든 생명은 소중하다라.. 과학의 발전은 그런식으로 이루어지지 않네.발전에는 희생이 따르는건 불가항력이네.”,,300000009,200000010,2000001
20013,1000002,10000001,200025,200026,100000001,1000000024,,“이게 왠 강아지 소리입니까?”,,300000009,,2000001
20014,1000002,10000001,200027,200028,100000001,,2,“인공 중력 기술인 것 같네만. 완성되면 중성자 수류탄이나 중력 구속탄 같은 기술들의안정성이 더 높아지게 할 수 있을 것 같네.”,,300000009,200000006,2000001
20015,1000002,10000001,200029,200030,100000001,,2,"“초창기엔 원심력을 이용했는데, 그 이후 전자기력을 통해,그리고 지금은 중성자를 이용했네.”",,300000009,200000006,2000001
20016,1000002,10000001,200015,200016,100000001,,2,“이 분야는 아인슈타인 박사가 전문이긴 한데.. 한번 연락해서 도움을 구할 수 있나 봐야겠네.”,,300000009,200000006,2000001
20017,1000002,10000001,200017,200018,100000001,,2,"“그렇다고 인간에게 실험할 수 없을 뿐더러,이런 기술이 없다면 추후 고통받는 인간이 나올지는 모르는 일이네.”",,300000009,200000010,2000001
20018,1000002,10000002,200031,200032,100000001,,,통신을 위한 인공위성을 놓고 우주기술연구부의 수석 연구원과병과학전략화사령부 장관님이 이야기를 나누고 있다.,,300000009,,2000001
20019,1000002,10000002,200033,200034,100000001,,24,“어. 잘왔네. 다른게 아니라 여기 크리티앙 박사가말이 안통해서 자네의 의견을 듣고자 불렀네.”,,300000009,200000033,2000001
20020,1000002,10000002,200035,200036,100000001,,25,"“하.. 이건 통신을 위해 만든 위성입니다.그만큼 무게는 가볍고, 크기는 작게 만들기 위해 노력했죠.”",,300000009,200000034,2000001
20021,1000002,10000002,200037,200038,100000001,,25,“장관님 말씀대로 여기에 레이더 장비와 무기를 탑재한다면본래의 기능도 못할 가능성이 높습니다. 애초에 그렇게 설계된 위성이 아니니까요.”,,300000009,200000034,2000001
20022,1000002,10000002,200039,200040,100000001,,24,“자네도 알지만 난 병과학전략화사령부 장관이네.내가 기술에 문외한도 아니고 무리한 부탁을 하는 거겠는가?회로만 좀 만지면 될텐데 말이야.”,,300000009,200000033,2000001
20023,1000002,10000002,200041,200042,100000001,,25,“회로만 만지면 되는게 아니라 그에 맞게 에너지 공급 모듈은 물론그에 맞는 장비들을 갖춰야 하는데 그럼 새로 다시 만들어야 하는 수준입니다.”,,300000009,200000034,2000001
20024,1000002,10000002,200043,200044,100000001,,,"“다시 만들어야 하는 수준이라면, 지금까지의 제작비용은 물론앞으로 다시 만들 인공위성 비용까지, 너무 많은 비용이 들어갑니다.”",,300000009,,2000001
20025,1000002,10000002,200045,200046,100000001,,24,“뭐.. 확실히 그렇네만. 내 아쉬워서 그런 것이지.. 무리한 요구를 하려고 한 건 아니네.”,,300000009,200000033,2000001
20026,1000002,10000002,200045,200046,100000001,,24,“아니.. 뭐 이미 큰 금액이 들어갔으니..회로 좀 바꾸고 모듈을 좀 달고 하는거면 큰 차이가 안날 것 같아서 그랬네..뭐.. 알겠네.”,,300000009,200000033,2000001
20027,1000002,10000002,200047,200048,100000001,,,“확실히 기술에 문외한인 제가 보아도 이 작은 위성에 레이더나무기를 달려면 큰 금액이 들어갈 것으로 보입니다.”,,300000009,,2000001
20028,1000002,10000002,200045,200046,100000001,,24,"“그렇게 보이나..? 뭐 회로만 바꾸면 된다는 솔직히 좀 과장한 것이긴 하네만,그렇게 어렵지 않을 것 같은데.. 알겠네..”",,300000009,200000033,2000001
20029,1000002,10000002,200045,200046,100000001,,24,“흠..흠.. 뭐 그렇게 까지 하나.. 아니 뭐 안되면 안되는거지..뭐 내가 이해 못하는 것도 아니고. 내가 뭐 무리한 부탁 하려한것도 아닐세.”,,300000009,200000033,2000001
20030,1000002,10000002,200049,200050,100000001,,24,"“이미 여기 들어간 비용이 얼마인지 생각해보게, 그냥 거기에 레이더 장비,소형 레이저 무기 장비만 탑재하고, 연동하는 발사체는 나중에 쏘아올리면 되네.”",,300000009,200000033,2000001
20031,1000002,10000002,200051,200052,100000001,,,“이미 저메니에는 군용 위성이 저희 군용 위성 수를 뛰어 넘었습니다.지금 기술 경쟁에서 밀린다면 전투에서도 큰 디메리트를 안고 싸우는게 될 것 입니다.”,,300000009,,2000001
20032,1000002,10000002,200053,200054,100000001,,24,“걱정말게. 그 부분은 내가 어떻게든 해결해주겠네!”,,300000009,200000033,2000001
20033,1000002,10000002,200055,200056,100000001,,25,“하.. 최대한 해볼 수는 있습니다만.. 이게 잘 작동 될지는 미지수입니다.그렇게만 알아두세요.”크리티앙 박사의 표정이 좋지 않다.,,300000009,200000034,2000001
20034,1000002,10000002,200057,200058,100000001,,,“확실히 무기를 이 위성엔 설치 못할 것 같으니레이저 장비를 설치하고 이후 요격용 위성 등을 올리면 될 것 같습니다.”,,300000009,,2000001
20035,1000002,10000002,200059,200060,100000001,,24,"“내 말이 그 말이네, 지금 조금 돈 투자 하는 것으로 다음 군용 위성들은 금액을 아낄 수 있고,무엇보다 좋은 무기 시스템을 갖추게 될걸세.”",,300000009,200000033,2000001
20036,1000002,10000003,200061,200062,100000011,1000000002,2,“어서오게! 지휘관!”시끄러운 발소리와 함께 박사는 정리가 안된 서류더미와 연구 장비속에서 튀어 나온다.,,300000003,200000008,2000001
20037,1000002,10000003,200063,200064,100000011,,2,“새로운 무기가 만들어졌기 때문에 보자고 한거지.”,,300000003,200000008,2000001
20038,1000002,10000003,200065,200066,100000011,1000000026,2,박사는 큰 천을 확소리가 나게 걷었고 큰 위성의 모습이 들어 났다.박사 : “우주 레일건 위성이라고 하네.”,,300000003,200000008,2000001
20039,1000002,10000003,200067,200068,100000011,,2,“뭐 딱 이름만 들어도 뭐 하는 건지 아는게 좋지 않은가!”,,300000003,200000008,2000001
20040,1000002,10000003,200069,200070,100000011,,2,“사실상 핵폭탄의 8배에 달하는 위력에 사용 이후 큰 EMP는 있지만그것 외에는 전혀 오염물질 없는 순수 에너지 무기네.”,,300000003,200000006,2000001
20041,1000002,10000003,200071,200072,100000011,,2,"“면적당으로 따지면 많이 집중되어 있네, 한점에 큰타격을 주고주변으로는 그 폭발의 여파로 피해를 입히는거지.”",,300000003,200000006,2000001
20042,1000002,10000003,200073,200074,100000011,,2,“한번 발사로 도시하나는 가루로 만들어 버릴 수 있네.그리고 그 도시 근방 20km까지 EMP폭풍에 휘말리게 할 수 있네.”,,300000003,200000006,2000001
20043,1000002,10000003,200075,200076,100000011,,2,“그래 어차피 지금 바로 사용하는 것도 아니고 띄워놓는 정도는 괜찮지 않나!”,,300000003,200000008,2000001
20044,1000002,10000003,200077,200078,100000011,,2,“그런가. 자네 뜻이 그렇다면 발사하지 않겠네.”,,300000003,200000006,2000001
20045,1000002,10000003,200079,200080,100000011,,2,"“순수한 에너지 광선일세, 이 광선의 안에 인간이 있다면고통도 느끼지 못하고 엄청난 열에 그대로 녹아버릴걸세.”",,300000003,200000006,2000001
20046,1000002,10000003,200081,200082,100000011,,2,“줄일 수는 있네. 다만 더 작은 범위로 모아서 에너지를 방출하는 것이라아마 그 범위가 아예 증발 해 버릴걸세.”,,300000003,200000010,2000001
20047,1000002,10000003,200083,200084,100000011,,2,“핵폭탄이 금지된 이유는 폭발 이후 발생하는 오염 물질들 때문이네.이건 오염없는 순수 에너지라 문제 될 것은 없다고 생각하네만..”,,300000003,200000010,2000001
20048,1000002,10000003,200085,200086,100000011,,2,“레일건 내부에 초전도체를 이용해 발생하는 순수한 에너지를 한점에 방출 하는 방식으로굉장히 높은 열과 전자기 펄스가 폭발 지점에서 발생하네.”,,300000003,200000006,2000001
20049,1000002,10000003,200087,200088,100000011,,2,“일단 핵폭탄 같은 폭발 이후 오염 물질이 전혀 없기 때문에세계의 비난을 받을 이유도 없다고 생각되네.”,,300000003,200000006,2000001
20050,1000002,10000003,200089,200090,100000011,1000000003,,“레이저가 지면에 닿아 폭발할 때 발생하는 온도는 1억 도가 넘는다.다행인 점은 오히려 레이저가 지면에 닿는 시간이 1초 정도 라는 것이다.”,,300000003,,2000001
20051,1000002,10000003,200089,200090,100000011,1000000003,,“..이건 악마가 만든 무기가 확실하다. 레이저에 닿은 실험용 쥐가재도 남지 않고 말그대로 녹아버렸다. 심지어 타는 냄새 조차 남지 않았다.”,,300000003,,2000001
20052,1000002,10000003,200093,200094,100000011,,2,“그렇긴 하네만 이정도 되야 큰 한방 아닌가.”,,300000003,200000010,2000001
20053,1000002,10000003,200095,200096,100000011,,2,“그래서 지면에 닿는 시간을 1초 정도로 제한 해 둔거네.”,,300000003,200000010,2000001
20054,1000002,10000004,200097,200098,100000008,,1,“지휘관님. 우주기술연구부에서 내려온 공문입니다.”,,300000001,200000001,2000001
20055,1000002,10000004,200099,200100,100000008,,,"“1일전 벨리에 지역에 운석 충돌 감지,운석의 비이상적 에너지 발산을 포착하여 해당 운석을 회수바람..”",,300000001,,2000001
20056,1000002,10000004,200101,200102,100000008,,1,“에너지의 정체도 알지 못하지만 지금 저메니가 이를 노리고 있는지도 알 수 없습니다.”,,300000001,200000005,2000001
20057,1000002,10000004,200103,200104,100000008,,1,“박사의 조사에 따르면.. 방출 되고 있는 에너지는 방사성 에너지로대부분 감마선으로 이루어져 있다고 합니다.”,,300000001,200000001,2000001
20058,1000002,10000004,200105,200106,100000008,,1,“회수하는 인원은 반드시 입어야겠지만 경계 인원들은 입지 않아도 될 것이라고 합니다.”,,300000001,200000001,2000001
20059,1000002,10000004,200107,200108,100000008,1000000027,1,“제롬 상사로 부터 전언 입니다.저메니 항공우주전략부도 이를 알고 회수작전을 준비하고 있다고 합니다.”,,300000001,200000005,2000001
20060,1000002,10000004,200109,200110,100000008,,1,“그것까진 알 수 없으나.. 서두르고 있다고는 합니다.”,,300000001,200000005,2000001
20061,1000002,10000004,200111,200112,100000008,,1,“허나 걱정되는 것은 해당 지역이 분쟁이 한창인 지역이라 자칫 잘못하면바로 무력충돌로 이어져 주민들이 있는 지역에서 전투가 발생 할 수 있습니다.”,,300000001,200000005,2000001
20062,1000002,10000004,200113,200114,100000008,,1,“방법이 많지 않습니다. 최대한 서둘러 저메니가 해당 지역에 오기 전에 회수하거나..아예 운석을 포기하는 것 입니다.”,,300000001,200000001,2000001
20063,1000002,10000004,200115,200116,100000008,,,“지금 당장 필요한 것들 챙겨서 출발 하도록 하지.”,,300000001,,2000001
20064,1000002,10000004,200117,200118,100000008,,,“우주기술연구부에 위험한 작전이 될 것으로 판단되어 수행할 수 없다는 전문을 보내게.”,,300000001,,2000001
20065,1000002,10000004,200119,200120,100000008,,,“이 운석이 뭔진 몰라도 분명 저메니의 손에 넘어가게 해선 안될 것 같네.이게 전쟁을 좌지우지할 것이라고 여기진 않네만 분명 미래에는 가치가 있을 거야.”,,300000001,,2000001
20066,1000002,10000004,200121,200122,100000008,,1,“그렇게 되면 회수를 진행하는 인원은 보호복 착용이 어렵습니다.”,,300000001,200000005,2000001
20067,1000002,10000004,200123,200124,100000008,,1,“회수인원은 몇명으로 하면 되겠습니까?”,,300000001,200000001,2000001
20068,1000002,10000005,200125,200126,100000013,1000000027,,"한창 회의를 진행하고 있는 중, 비프음과 함께 컴퓨터의 수신기에서 암호문이 출력된다.",,300000001,,2000001
20069,1000002,10000005,200127,200128,100000013,1000000003,1,“스파이로 활동 중인 제롬 상사의 보고 입니다.저메니가 무기를 탑재한 군사용 인공위성을 띄울 계획이라고 합니다.”,,300000001,200000001,2000001
20070,1000002,10000005,200129,200130,100000013,,1,“제롬 상사의 보고에 의하면 필요하다면연구소에 침투해 연구소를 폭파 시킬 수 있다고 합니다.”,,300000001,200000001,2000001
20071,1000002,10000005,200131,200132,100000013,,1,"“발사 될때 탄도 미사일로 폭파시키는 방법이 있습니다만,연합군과의 상의 없는 선제 공격으로 간주될 수 있어 추천드리기 어렵습니다.”",,300000001,200000001,2000001
20072,1000002,10000005,200133,200134,100000013,,1,“사실상 스파이 작전은 표면적으로 확실히 증거가 잡히지 않는다면연합국도 모른척 하기 때문에 인공위성을 저지하려면 방법이 많지 않습니다.”,,300000001,200000005,2000001
20073,1000002,10000005,200135,200136,100000013,,1,“선전포고 없이 바로 폭파 시킬 계획이니..연구소 내부에 있는 모든 사람들이 희생될 가능성이 높습니다.”,,300000001,200000005,2000001
20074,1000002,10000005,200137,200138,100000013,,,“우린 그정도로 비인간적인 집단은 아니네.폭파 규모를 줄이거나 대피할 시간 정도는 줘야 한다고 생각하네.”,,300000001,,2000001
20075,1000002,10000005,200139,200140,100000013,,1,“그럼 서서히 붕괴되게 폭발물과 폭파할 기둥을 조절 하라고 전달 하겠습니다.”,,300000001,200000001,2000001
20076,1000002,10000005,200141,200142,100000013,,,“많은 시간을 준다면 대책이나 기술을 가지고 나갈 가능성이 있으니최소한의 시간만 주고 폭파 전 시설내에 알리도록 전달하게.”,,300000001,,2000001
20077,1000002,10000005,200143,200144,100000013,,,“위성무기는 방어하기 까다롭네.자네도 몇번의 전투를 치뤄봤으니 그 위력이나 성능을 보지 않았는가.”,,300000001,,2000001
20078,1000002,10000005,200145,200146,100000013,,,“저메니가 이 기술을 가져선 안되네.그러고 싶진 않지만 탈출에 성공한 연구원들도 모두 제거하도록 전달하게.”,,300000001,,2000001
20079,1000002,10000005,200147,200148,100000013,,1,“그럼 제롬 상사의 작전대로 진행하라고 전달하도록 하겠습니다.”,,300000001,200000001,2000001
20080,1000002,10000005,200149,200150,100000013,,,“그걸 통해서 우리가 얻을 수 있는 이익이 있는가?제롬 상사라면 폭파만 염두해 두고 있진 않을 것이네.”,,300000001,,2000001
20081,1000002,10000005,200151,200152,100000013,1000000003,1,“승인만 있다면 폭파 전에 연구소의 메인서버실로 가서기술 정보를 가지고 올 계획이라고 합니다.다만 발각될 위험부담이 조금 더 올라간다고 합니다.”,,300000001,200000005,2000001
20082,1000002,10000005,200153,200154,100000013,,,"“확실히 위험부담은 따르지만.. 그만큼 가치 있는 정보일걸세.알겠지만 지금은 기술, 정보 등이 전쟁에 얼마나 도움이 되는지 가늠이 안될 정도네.”",,300000001,,2000001
20083,1000002,10000005,200155,200156,100000013,,,“괜한 욕심 부렸다가 적의 군사력이 올라가는 것을 막지 못하게 되는 것 만큼멍청한 짓은 없네. 폭파 작전에만 진행하도록 전달해 주게.”,,300000001,,2000001
20084,1000002,10000005,200157,200158,100000013,,1,“폭파 작전은 진행하면서 연구원 포로로 잡아오는 것은 힘들 것 같습니다.제롬 상사의 팀이 규모가 있는 팀도 아닌 스파이 팀이니 말입니다.”,,300000001,200000005,2000001
20085,1000002,10000005,200159,200160,100000013,,1,“그럼 제롬 상사에게 일단 그렇게 전달해 놓겠습니다.하지만 조금 힘들지 않을까 싶습니다.”,,300000001,200000005,2000001
20086,1000002,10000005,200161,200162,100000013,,,“연구 책임자만 데리고 온다고해도.. 은밀해야 하는 작전에 부담만 늘어나겠지.알겠네 제롬 상사의 작전대로 진행하라고 전달하게.”,,300000001,,2000001
20087,1000002,10000006,200163,200164,100000001,,,"전쟁 전, 전 세계는 우주 기술을 두고 패권 다툼을 했었다.프란츠는 그 일환으로 우주 비행사들을 우주로 보냈고, 오늘 그들이 돌아왔다.",,300000009,,2000001
20088,1000002,10000006,200165,200166,100000001,,2,“뭘 그렇게 긴장하는가? 그 자들도 똑같은 사람이거늘.그리고 그들이 중요한게 아니고 그들이 가져온 우주 방사성 입자가 중요하네.”,,300000009,200000006,2000001
20089,1000002,10000006,200167,200168,100000001,,2,“뭐 나야 우주비행사 양반들을 몇번 만나봤으니까.그보다 병과학전략화사령부 입장에서 이 입자를 어떻게 사용할지 논의 해야하네.”,,300000009,200000006,2000001
20090,1000002,10000006,200169,200170,100000001,,2,“에너지 분야나 유전학 분야 중에서 선택해 볼 수 있겠지.입자의 양이 많지 않으니 두가지 모두 활용하는건 무리가 있네.”,,300000009,200000006,2000001
20091,1000002,10000006,200171,200172,100000001,,2,“방사성 에너지들을 활용한 무기나 발전시설 등이 이미 많이 있지만이건 입자 자체가 기존의 방사성 입자들과 다르네. 그리고 발산 에너지양도 훨씬 많지.”,,300000009,200000006,2000001
20092,1000002,10000006,200173,200174,100000001,,2,"“방사능은 노출되면 심각한 피해를 입네, 하지만 이 우주 방사성 입자는노출된 생물의 감각과 신체능력을 크게 향상하는 모습을 보였네.”",,300000009,200000007,2000001
20093,1000002,10000006,200175,200176,100000001,,2,박사와의 대화 도중 우주 방사성 입자가 담긴 캐리어가 모습을 보인다.“우주비행사와의 만남은 없나보군. 자 그럼 이걸 어떻게 사용할지 정해야겠군.”,,300000009,200000010,2000001
20094,1000002,10000006,200177,200178,100000001,,2,"“알겠지만 자원이 들어갈 걸세, 그래서 하나 선택을 해줘야 할텐데..무기, 발전시설 둘중 하나만 선택할 수 있을 것 같네.”",,300000009,200000006,2000001
20095,1000002,10000006,200179,200180,100000001,,2,“알겠네. 일단 우주 방사성 입자로 원자로를 구성해서 소형원자로 레일건을 구상해보겠네.”,,300000009,200000006,2000001
20096,1000002,10000006,200181,200182,100000001,,2,"“알겠네. 일단 원자력 발전소에 대응해서 발전소를 만들어보고,에너지 효율이 좋으면 에너지 공급은 물론 주변국에 판매까지 가능하겠군.”",,300000009,200000006,2000001
20097,1000002,10000006,200183,200184,100000001,,2,“강화 인간 분야를 연구해 볼 수 있겠는데.. 중요한게 아직 안전성이 검증되지 않았다는 거네.”,,300000009,200000010,2000001
20098,1000002,10000006,200185,200186,100000001,,2,“뭐 알겠네. 처음은 동물실험 부터 진행하면 되는거니까.아마 지금까지 보고서를 보면 크게 부정적인 효과는 없는 것 같네.”,,300000009,200000006,2000001
20099,1000002,10000006,200187,200188,100000001,,2,“그러도록 하지. 일단 안전성 검증이 먼저네. 확인되는 대로 다시 보고서를 올리도록 하겠네.”,,300000009,200000006,2000001
20100,1000002,10000007,200189,200190,100000011,,,‘어쩌다 일이 이렇게 된걸까..’옆좌석을 바라보니 운전대를 잡은 슈뢰딩거 박사가 식은 땀을 흘리고 있다.,,300000023,,2000001
20101,1000002,10000007,200191,200192,100000011,,2,2시간 전.“지휘관. 이건 인공 중력기술을 바탕으로 만든 반중력 장치가 탑재된 전차네.”,,300000022,200000006,2000001
20102,1000002,10000007,200193,200194,100000011,,2,“공중에 뜨는 것은 물론 이동에 소음도 없고 빠르니 은밀하게 움직일 수 있지.그리고 접근성을 높이기 위해 일반 자동차와 같은 운전시스템을 차용했네.”,,300000022,200000008,2000001
20103,1000002,10000007,200195,200196,100000011,1000000007,2,“그래! 한번 타보면 알걸세. 올라타보게.”박사는 호기롭게 운전석에 탔다.,,300000022,200000008,2000001
20104,1000002,10000007,200197,200198,100000011,,,다시 현재. 박사가 모는 전차는 빠른 속도로 산위를 올라가고 있다.“박사 이대로 간다면.. 우린 저메니의 한 가운데로 들어가는 것입니다.”,,300000023,,2000001
20105,1000002,10000007,200199,200200,100000011,,2,“오.. 그래.. 그래야지.. 브레이크가.. 오른쪽 작은페달인가?”,,300000023,200000035,2000001
20106,1000002,10000007,200201,200202,100000011,,,앞쪽에 큰 바위가 보이지만 전차는 속도가 줄었지만 생각보다 좀처럼 느려지지 않는다.,,300000023,,2000001
20107,1000002,10000007,200203,200204,100000011,1000000007,2,순간 급 감속을 하며 몸이 앞으로 쏠렸으나 전차는 바위 앞에 멈췄다.“미..미안하네. 내가 운전을 해본적 없다는걸 깜빡했네.”,,300000023,200000036,2000001
20108,1000002,10000007,200205,200206,100000011,1000000028,,핸들이 꺾어지며 정면으로 바위를 들이받지는 않았지만전차가 기울어질 정도로 강하게 바위에 부딪혔다.,,300000023,,2000001
20109,1000002,10000007,200207,200208,100000011,,,전차의 속도가 더 빨라지고.. 눈 앞에 큰 바위가 보인다.“아.. 아니! 잘못 말했습니다! 왼쪽 큰 페달..! 왼쪽 페달을 밟아야 합니다!”,,300000023,,2000001
20110,1000002,10000007,200209,200210,100000011,1000000028,,멈추기엔 늦었다. 전차는 빠르게 바위를 들이 받았다.다행이 전차의 두꺼운 강철판들 덕분인지 밖으로 튕겨져 날아가진 않았다.,,300000023,,2000001
20111,1000002,10000007,200211,200212,100000011,,,바위에 부딪히기전 나는 빠르게 손을 뻗어 핸들을 꺾었다.정면이 아닌 측면으로 바위에 돌진해 전차는 뒤집혔다.,,300000023,,2000001
20112,1000002,10000007,200213,200214,100000011,,,다행히 향하는 방향은 저메니 쪽이 아니게 되었다..그러나 여전히 위태롭게 산길을 계속 달리고 있다.,,300000023,,2000001
20113,1000002,10000007,200215,200216,100000011,,,전차는 서서히 느려지기 시작했다.박사의 다리가 떨리는지 전차가 움찔움찔하며 느려지는 것이 느껴진다.,,300000023,,2000001
